7564 2
89652 -15.586828 -22.104885
106179 -15.062670 -21.525675
1599 -2.235177 -12.671256
2777 -16.063297 -10.727701
5130 -13.109101 -12.157754
5346 -14.878317 -11.001611
8057 -14.842127 -10.906255
10040 -14.636666 -11.835649
10056 -14.525904 -11.800768
16117 -19.187460 -13.923617
16593 -14.477115 -10.984032
17274 -16.098616 -10.735466
18469 -14.437760 -12.066927
19778 -1.242239 -13.013302
20932 -12.225248 -12.197655
22481 -15.860806 -11.295695
26007 -14.564708 -11.811481
27700 -11.985806 -12.534269
30000 -13.908080 -9.948053
33907 -1.300915 -12.953682
34563 -14.578637 -11.677143
35208 4.773572 -13.189002
35777 -11.902971 -14.018535
37504 -0.754448 -13.359771
39215 -15.031027 -11.558780
51637 -14.702160 -11.672029
57730 -11.217072 -1.947821
63014 -1.422267 -12.928725
63617 -12.143375 -12.425024
63874 -15.566684 -11.656039
70128 -15.052188 -10.941333
72982 -12.071515 -13.279984
73472 -14.649199 -11.783668
74872 -1.365503 -12.878847
77748 -15.270282 -10.431243
78567 -15.047325 -10.944050
90192 -13.879154 -9.972760
92692 -13.255260 -13.384483
92742 -13.938537 -10.478267
96221 -14.910315 -11.036300
96672 -12.960361 -12.133027
98122 -14.902500 -11.061130
100995 -12.439181 -5.673457
105267 -17.158455 -9.457059
105438 -16.250071 -10.839409
7563 -14.696603 -13.672791
17478 -14.614843 -13.452659
31670 -12.405225 -5.024549
38902 -12.425023 -5.024143
45254 -2.365727 -13.559878
59221 -12.395313 -5.012125
66063 -12.395454 -5.035115
72647 -12.391554 -5.040761
83049 5.004909 -19.626621
100595 -12.379176 -5.065166
25089 -13.608717 -9.616774
42750 -3.081515 -19.969570
44810 -3.168145 -19.856728
99556 -12.745982 -22.679110
34176 6.413954 -17.750753
59813 6.039627 -18.155273
68896 14.341866 -0.037002
69685 6.192303 -17.742525
81915 6.273860 -17.987787
87893 8.093118 -11.321204
105261 6.238296 -18.027830
88826 5.555653 7.996412
20709 11.455379 -6.629686
28149 11.387199 -6.676927
59601 11.400605 -6.680668
61411 -19.499092 -13.764007
76927 11.366847 -7.305705
89313 4.722150 -13.593700
103014 11.298533 -7.607095
20783 12.481510 -6.063574
26317 10.888392 -6.141925
30548 12.497925 -5.883202
40131 6.862726 -17.079165
41370 13.349092 -5.923738
46728 6.833019 -17.103527
47856 12.245417 -6.166250
48545 6.951803 -16.898527
62806 6.860279 -17.091814
72802 7.035655 -16.770283
98439 -4.389494 5.518586
16170 -8.065048 0.657320
11231 -12.607979 -17.020475
22669 4.419455 -13.838570
106009 1.434408 7.986887
11917 1.420884 8.003771
42919 1.437193 7.941844
68419 1.416558 8.007745
71189 1.418696 8.005313
100998 1.317533 7.925421
4125 -1.454242 -2.950014
15906 -27.550123 -7.213979
19757 -2.088728 -17.015965
68975 -8.904045 -9.344159
63629 -7.176768 -10.266655
74752 -7.052503 -10.272785
3154 4.575902 -13.694487
11970 10.472595 -5.203538
28914 4.702503 -13.398715
36569 -15.792825 -3.168482
38328 -5.109609 -25.520958
43914 10.228627 -5.080698
46360 4.144941 -14.008855
60414 4.514786 -13.825689
61880 4.722579 -13.278055
63520 5.242004 -13.135484
66042 4.680794 -13.528241
67212 11.014716 -5.269864
81425 4.522211 -13.853584
93355 4.609759 -13.636161
103138 4.713626 -13.409700
7829 -13.557969 -19.265066
9600 -13.545436 -19.223528
18464 -13.562927 -19.265648
54684 -13.272788 -18.982119
68012 -13.582473 -19.268145
82776 -13.576587 -19.273073
7653 -9.846545 -14.968941
17175 -24.978088 -5.255805
48784 -10.097986 0.964453
55416 -1.888327 -11.370643
94118 -10.046793 -15.069661
19618 -4.106345 1.053421
103144 -13.440767 -6.768248
3732 -15.490507 -7.843048
8862 -13.716695 -6.751126
10712 -12.850138 -8.103395
11819 -14.993013 -7.392052
23225 -13.710412 -7.936246
23692 -13.729892 -6.747223
30614 -13.727180 -6.751661
32950 -13.563330 -7.119294
35990 -13.144544 -7.140375
38800 -13.203254 -7.110786
55319 -13.113349 -8.032499
56103 -13.143640 -7.107420
59272 -12.832582 -8.009204
64168 -14.654951 -7.733390
69558 -13.161016 -7.280582
71797 -20.517923 -5.943888
74176 -13.724557 -7.741076
78020 -13.126790 -7.097209
80664 -13.135545 -7.080019
87629 -13.923406 -7.756993
90849 -13.070848 -7.046683
97012 -13.693558 -6.726295
100444 -13.017149 -8.042561
100618 -13.734199 -6.733446
106592 -12.779318 -8.166794
4405 -16.137014 -2.505687
6659 -16.082773 -2.588960
11453 -16.021029 -2.652474
51513 -16.121000 -2.542414
55292 -16.148628 -2.495745
60135 -16.065353 -2.599471
94912 -16.278208 -2.361662
88421 -4.140897 -22.104454
38871 8.974652 -0.321439
65565 4.167436 -1.264173
16925 1.808022 -1.764390
17164 -17.797264 -9.198332
69186 -5.521302 -15.701475
12844 -14.511975 -1.997754
16577 13.432771 -10.623042
51589 13.773936 -10.436471
67315 13.440552 -10.564489
71833 -13.409592 1.270647
71926 -14.556323 -2.088663
88792 13.406434 -10.654683
34871 -0.549097 6.689466
49181 -3.319054 10.600891
80593 -0.654286 5.380375
41457 12.211506 -3.281996
29805 -8.581153 1.897089
38654 0.480215 -8.695413
100697 -0.083742 -9.076397
1440 -8.631142 0.647192
81909 -8.740461 0.667684
10969 -2.007516 10.737183
80078 -2.034112 10.585255
95473 -2.057887 10.539637
99561 -2.017872 10.726742
24714 -4.933858 -20.479822
43370 -18.353857 4.074457
70953 -1.788061 -11.431020
71673 -4.917195 -20.414255
9361 -3.938726 5.010854
67710 -3.317041 4.940809
81450 -3.795310 4.553762
7242 -8.460997 -20.813765
11104 -10.749954 -17.178089
19429 -11.595057 -25.035789
20725 -15.052949 -8.535220
21065 -8.696324 -19.819902
43364 -10.735244 -17.232771
50362 -7.067410 -20.142357
50756 -8.676052 -19.961269
61086 -8.566719 -20.017164
63188 -8.834761 -19.851938
68500 -12.361291 -9.244181
75728 -9.755978 -18.342388
83719 -12.678047 -18.707335
85405 -11.070027 -19.109467
93102 -10.825618 -17.687923
11713 3.179820 7.538605
31257 3.162013 7.549822
46324 3.477103 7.049805
64233 3.542225 7.000102
4319 2.320680 -0.837132
31150 -9.733586 -8.032076
35892 0.868330 -26.532087
36798 0.797605 -26.553751
57286 0.840353 -26.505445
64364 -9.672997 -7.961151
75215 -9.747248 -7.971839
77787 0.836398 -26.504585
93004 -9.744890 -7.984498
8628 1.577368 -1.790815
5625 1.644212 -1.822676
31927 13.248295 -5.672878
43466 13.336127 -5.629189
71160 13.356090 -5.658847
74148 13.227454 -5.669755
74261 13.387050 -5.618159
90969 13.258938 -5.683675
103608 13.350105 -5.595056
12333 -2.117067 -10.498745
12334 -2.163992 -10.517289
14255 -2.077714 -10.551028
88423 -2.117949 -10.523005
97547 -1.991029 -10.590634
19352 -15.256264 -20.522112
54084 -7.710196 -20.154245
66668 -15.286771 -20.576502
80269 -15.299314 -20.658970
101119 3.839675 -14.278382
2352 -6.472108 -7.435923
10872 10.035201 -10.133081
17246 -18.312313 1.122425
30056 -9.258701 -15.694263
41835 -6.381328 -7.438527
50193 1.666336 -16.105030
79954 10.017015 -10.142343
34577 -0.222042 -20.003933
38543 -0.120258 -20.167721
91697 -0.149241 -20.106995
95150 -0.112572 -20.170774
100074 -0.130478 -20.148855
102064 -0.155892 -20.124521
3752 -12.063969 3.638411
46612 -1.406300 -0.284631
92847 -2.743009 -14.139351
21646 1.026706 1.553602
95990 -5.086597 2.975699
4051 -5.073256 -2.606286
28888 12.127928 1.853116
16751 -9.656481 -8.375311
21275 -9.601308 -8.357778
23257 -7.137746 -14.867077
66035 -19.157282 -9.798660
57206 8.671312 -1.965633
60885 8.803049 -1.926191
88916 10.894948 0.025974
102454 10.762415 0.380020
45398 9.192465 -1.881818
44192 8.326685 -10.527485
23369 6.241229 -13.574430
42962 7.375909 -14.073983
46284 7.088748 -13.947723
48078 6.213021 -13.593112
57085 6.229498 -13.690860
62402 7.372908 -14.048743
65892 7.385520 -14.045626
66228 7.389824 -14.055177
68765 7.344831 -14.092652
94942 5.628088 -13.297910
98022 7.389073 -14.061270
101565 7.399004 -14.076647
104440 7.383633 -14.064989
8554 -4.957184 -20.463400
40510 -4.984880 -20.628471
84654 -18.263441 -5.822506
85377 -4.899008 -20.614851
7905 2.129103 -24.765947
42567 2.128268 -24.731390
77145 1.992628 -24.655787
77524 2.079867 -24.934031
68830 6.602459 -11.749068
53295 -13.927612 -3.515652
97486 -14.487460 -1.561169
7131 0.222019 3.962486
23704 4.535852 2.059450
92927 1.196061 1.359854
13828 -4.470405 5.839015
4536 -4.361360 0.756859
29853 -1.942665 -16.939730
57417 -3.446652 1.119331
28310 -4.505877 5.717412
27949 3.935485 -20.258526
68475 3.902012 -20.288303
68609 3.919781 -20.244938
96935 3.933303 -20.252815
56312 -11.508831 -14.934539
25364 14.116885 -5.994569
37507 14.727780 -5.434201
78584 14.708578 -5.416308
78904 14.685280 -5.438043
84638 14.678681 -5.454844
85669 14.744748 -5.403599
95220 14.744645 -5.421581
74087 7.487017 6.752697
83608 0.892654 3.136780
42746 -20.175817 -23.150881
42763 -11.141452 -10.247230
51815 -4.239981 9.477210
75164 -3.953627 8.848822
9760 -11.121831 -10.244132
23928 0.760460 1.968857
37035 -11.104292 -10.246325
41115 0.216905 12.154562
42482 0.734238 1.992908
91186 -11.091248 -10.269434
8038 1.276776 7.815858
9770 -11.369430 -4.825836
48165 -9.745175 -14.411298
104432 -9.771698 -20.631306
46684 -1.385424 -0.249829
53194 -1.360508 -0.264363
66477 5.797775 3.638044
56928 2.168086 1.783621
80616 5.791388 3.660399
38782 5.180649 2.290368
61040 10.359263 -5.902999
14547 10.354163 -5.931120
20633 10.364992 -5.931536
24268 10.368842 -5.935403
26893 10.630039 -5.827442
36401 9.988684 -6.073361
21943 9.290337 -6.620433
28481 9.737838 -5.813150
37087 -10.355085 9.730691
39162 9.745933 -5.823804
45344 9.337388 -6.610991
53336 9.478039 -6.609856
55223 11.078117 -0.797641
57342 9.494308 -6.596416
71935 9.461399 -6.622959
98904 9.338738 -6.608223
99192 9.473028 -6.946770
52012 10.872777 -5.396823
60057 11.781713 -5.282714
75270 11.805545 -5.294464
8445 9.123511 -0.226008
60377 8.826223 0.465126
82314 13.196093 0.329634
90975 8.794874 -0.828306
103553 8.836186 0.505457
76015 -2.182799 3.858831
6021 -11.657104 -8.699925
74321 -37.181137 -3.824572
103871 -11.696193 -8.649732
235 10.790498 -0.917991
8100 10.819809 -0.071944
12615 10.213114 -21.524031
43869 -10.295782 2.425358
10196 -7.075244 -7.617619
30137 -8.255718 0.548699
94430 7.920405 -11.568400
18900 10.019384 -23.001137
2477 -1.932185 -27.243567
26682 -1.858938 -27.231924
33158 -2.021414 -27.373247
33912 -2.405239 -27.705261
39078 -2.176859 -27.366549
44923 -2.383688 -27.644718
49798 -1.856649 -27.277143
77408 -1.917777 -27.319124
79496 -0.804308 -26.870443
84262 -2.481994 -27.754929
81521 9.159234 -6.600185
94409 -14.551739 -13.997840
67099 -3.272690 -19.639370
72010 -3.310098 -19.637287
103361 10.932380 -8.312101
842 -2.027365 4.045194
26853 -2.012639 4.158788
42705 -2.132143 3.894831
11242 7.487072 -4.606098
11220 7.282458 -4.506581
50163 1.104288 0.369104
25426 5.803116 8.364081
17735 5.636481 8.128521
22658 5.921875 8.554622
36181 5.813648 8.389546
49992 5.953066 8.617063
63317 5.974926 8.616481
81974 5.984187 8.634441
37071 -0.686162 9.601535
27425 -0.699307 9.647333
58713 -0.520081 9.687385
102767 -1.917728 5.879973
85711 9.214382 -5.451916
68336 9.194689 -6.364172
24663 -2.875355 8.215258
26085 9.522716 -4.650197
33657 9.087519 -5.104600
36044 9.159395 -5.190619
39741 -10.240086 -4.099698
41566 9.076366 -5.154019
59999 -9.572195 6.488347
16368 -4.297326 11.348006
9558 -18.259411 1.457283
9602 -2.176806 -16.531172
18395 -0.498887 -13.560115
55063 -18.070700 1.420980
72606 -21.607559 -19.939600
82791 -2.004753 -17.019062
105366 -0.550171 -13.517372
65626 12.352116 -14.312300
23188 -0.489335 6.949134
81234 4.392025 3.555134
65080 2.809810 1.938962
6809 -4.431803 -11.783337
43042 -2.812984 -12.375982
52292 -3.633240 -10.289293
65315 -2.709102 -12.436345
70222 -16.810732 4.725904
71507 -0.316737 -9.196737
81902 -2.811716 -12.423632
86215 -2.803233 -12.426602
86431 -4.338708 -11.783864
90402 -3.707780 -10.380061
104401 -2.785809 -12.430644
104879 -7.645514 -18.872904
74259 11.138833 -8.132504
12595 -7.277606 -22.207558
19754 -7.318037 -22.175982
22438 -7.372521 -21.701929
23717 -15.991111 -8.168891
27439 -7.338805 -22.182611
27653 -7.657086 -21.673891
36341 -7.815785 -21.533415
38126 -7.574667 -21.765465
47104 -7.086738 -22.056828
55162 -15.386013 -8.230238
60160 -7.701849 -21.253656
66240 -7.316321 -22.173746
67305 -15.681233 -8.105768
73337 -7.324133 -22.183289
76227 -7.756920 -21.579121
78406 -7.677717 -21.698336
102943 -7.324697 -22.138626
65415 4.219718 -11.549599
19062 9.689937 -3.283794
77040 -6.158074 -7.470016
21611 -1.002548 7.042624
2908 6.720018 -17.299442
4419 -14.951544 -8.636103
38583 -5.648976 -22.277380
44721 6.770218 -17.228468
44727 6.835831 -17.168806
51481 4.195532 -14.203238
56114 -14.914744 -7.196704
56324 -14.951571 -7.296011
70336 -14.927181 -8.629506
85765 -14.947140 -7.266794
86792 6.320271 -17.402779
90848 -14.741716 -9.856271
95204 6.779157 -17.216347
107221 6.749189 -17.201210
107292 -14.793881 -7.214211
9791 -14.588734 -10.342716
52993 -14.626351 -10.384392
107234 -2.665459 -14.466476
1655 -6.339982 7.971642
61161 1.395620 4.357102
102419 1.925071 2.566124
35502 2.563431 -19.419529
50353 2.629165 -19.389112
8708 1.429798 4.386907
27706 7.184529 -4.630188
96689 7.069446 -4.542428
13879 7.276063 -4.577043
71759 7.294238 -4.366234
4645 7.298629 -4.764949
32503 7.713357 -3.276424
81765 7.426526 -4.554574
88152 9.083374 -3.692198
95733 7.327981 -4.789286
95734 7.307218 -4.775590
11180 -15.247573 -21.821342
16520 -7.967800 9.990618
45310 -15.493871 -22.041555
76488 -15.351851 -21.881241
97681 -15.296685 -21.836115
8698 -17.760815 -9.038700
9019 -17.656946 -9.041233
59415 -17.306204 -8.725607
61105 -17.638647 -9.150293
5932 -2.218824 3.858727
7950 -3.261590 1.287606
68309 -2.792655 1.715753
38735 -4.544025 0.920280
45073 -5.301341 0.280679
9378 -17.227711 -11.759514
35885 -17.284454 -11.766853
41811 -11.935881 -10.570096
43534 -11.829686 -10.498246
50894 -11.940187 -10.661408
51717 -11.718280 -10.555275
57215 -11.730464 -10.535017
63152 -11.880893 -10.571577
73196 -11.819345 -10.608782
77472 -11.726323 -10.537292
100127 -11.755681 -10.552160
99674 -0.816700 6.195662
37809 -0.358686 6.443064
42003 -1.360537 6.008069
52479 -3.742096 -10.321881
83831 3.947556 1.895594
15561 -6.726818 6.206204
4612 -6.555618 5.668693
14178 -6.875034 6.489037
57134 -6.872342 6.534020
4297 -15.822893 -22.283464
6700 -15.890273 -22.370724
11469 -15.871475 -22.305700
17482 -15.786620 -22.300722
25116 -15.682442 -22.214506
36303 -15.890336 -22.352890
53232 -15.960392 -22.433706
66305 -15.785190 -22.252270
71980 -15.803164 -22.266415
75080 -15.674303 -22.315746
79188 -15.693806 -22.211262
90419 -15.803745 -22.288534
90984 -15.783397 -22.259504
16486 11.214252 -8.094727
72642 -10.276414 3.525414
13348 -16.741421 -25.248163
25768 -12.659344 -22.275087
75081 -12.947808 -22.049845
93657 -16.745041 -25.255798
449 -12.305080 -16.832973
590 -12.312963 -16.819033
26680 -12.696589 -17.152208
44818 -12.714390 -17.042707
77424 -5.802453 -4.173789
1463 -10.702531 3.052911
78127 3.126404 7.607083
90144 -10.671480 3.127668
4315 -18.345299 4.111865
6457 -5.729339 -7.858174
13300 -18.334517 4.127120
55097 4.389161 -13.276008
57721 -5.913052 -7.703249
11571 6.461533 -23.806124
33028 -12.534199 -8.895060
37586 -11.995007 -8.964599
84661 -12.415300 -9.101819
4497 -1.276919 6.058122
3281 2.770028 1.912933
63568 -4.779791 5.482373
23053 4.721043 0.205637
42582 -0.132526 -12.280390
50261 1.813958 -24.319479
36639 -8.394580 1.821875
21652 12.684957 -8.897341
46877 -0.097749 4.152411
75316 -2.100889 8.641470
19334 -4.129474 9.969393
26465 -4.124905 9.926451
105914 -4.098536 9.933588
17685 -6.265441 5.640141
27486 -6.315664 5.634971
11631 8.762412 -0.603327
24721 14.313991 -4.520937
55609 18.560478 -4.084003
20250 -11.425206 -25.338026
26409 -11.262615 -25.380411
29521 -11.299239 -25.354677
40119 -11.254447 -25.382662
57718 -11.257929 -25.372250
58201 -11.306416 -25.396187
58961 -11.299900 -25.417212
98804 -11.261244 -25.387787
42623 -4.683084 5.562597
50973 -4.784683 5.535149
33151 3.928880 0.576235
57822 11.181184 -2.842138
97080 3.061262 0.901765
97975 11.412638 1.522872
20916 10.137893 1.823778
27818 10.334428 1.477797
33006 10.166344 1.829867
36255 10.268947 1.561504
37708 -24.615057 -5.580634
56109 10.217072 1.633617
60679 11.084040 1.202337
68550 8.347239 1.984213
82205 10.340318 1.311715
86096 -1.288272 -15.450356
3567 6.748070 -3.066653
56260 6.918295 -24.268684
73209 7.910053 -8.000327
41507 -24.402191 -9.464574
56837 -24.336973 -9.521231
95563 -24.077595 -9.670162
59775 -13.054939 -18.804405
66546 -8.232243 2.175959
661 -6.651612 6.428877
4193 -6.658355 6.422862
12562 -3.193937 -24.767315
19439 -3.460146 -24.351936
54320 13.461917 -10.668929
59675 -3.493496 -24.323832
68453 -3.475356 -24.386633
70072 2.069226 11.227374
80797 -3.483705 -24.403429
93153 5.371980 -16.821949
27996 5.401338 -16.860626
40136 -13.555419 -17.454725
45699 -13.807079 -17.697437
93823 5.443612 -16.901377
104266 5.400543 -16.893414
105257 5.461591 -16.867794
63757 3.292537 -7.047471
91993 3.182492 -7.226801
5056 2.254936 -24.977400
7895 3.287354 -25.506159
31894 2.231096 -24.965174
35070 3.297935 -25.512857
60762 2.241003 -24.971764
62728 2.255275 -24.978052
65726 2.238674 -24.973228
70736 4.902154 -19.711857
77819 2.240679 -24.973690
78526 1.974027 -24.663734
81263 2.248782 -24.979033
92871 3.314894 -25.514423
94772 2.239327 -24.975710
43280 3.389955 -25.564882
75651 3.388023 -25.558012
76782 3.399047 -25.549683
78019 3.435099 -25.522936
81866 3.367984 -25.570665
83418 3.394687 -25.553833
41510 3.434847 -25.532473
98472 3.449515 -25.526262
3576 0.880671 -26.378704
29829 1.724037 -24.343243
33287 1.808459 -24.531199
39213 0.780417 -26.541334
57239 0.773881 -26.531380
58820 0.793216 -26.518969
77822 1.782423 -24.550425
77900 0.839344 -23.604397
81743 0.754485 -0.439240
16953 -0.411033 -1.242432
32568 1.926061 7.328068
35915 -0.468284 6.704366
70203 -2.256079 -1.363283
92184 -0.118996 6.554222
4424 -0.531424 6.482437
9277 -0.655164 6.965419
82390 -0.724296 7.012260
106583 12.855692 -9.183183
80228 -3.057369 -19.976749
87524 -2.155450 -20.392403
93089 -1.746922 -14.068946
2667 -3.198081 -19.865826
76422 -3.077211 -19.993870
103195 -3.105490 -19.983925
76231 -5.607310 -15.089169
91459 -5.700508 -14.994270
1212 -1.874701 -11.031204
39699 -3.408748 -3.946447
67646 6.556099 -11.780392
69638 -28.739317 -9.066609
47727 -28.382317 -8.716326
75695 6.420863 -0.352660
42364 6.416536 -0.348385
45307 -14.097397 -3.326050
45450 -14.105048 -3.319721
80879 -2.658019 -5.234895
17673 3.548825 -18.778992
60852 -8.295264 -17.867102
65754 -8.174008 -17.978367
69054 3.185955 -19.040831
71808 -8.258281 -17.850471
18148 -5.692899 8.032474
72207 -5.682301 8.032940
94887 -5.697310 8.041306
97979 -5.686031 8.036691
98070 -5.709048 8.054326
38622 -15.977949 -12.259353
46101 -2.937701 1.781640
39435 -15.006926 -10.876930
52294 -7.072905 -10.925970
102216 11.132914 -8.128823
79955 0.200261 -13.401345
21627 -7.548875 1.258412
56707 -8.229067 1.855205
71789 -7.625303 1.119770
82469 -7.604506 1.222427
36260 -8.408195 -22.595037
85332 -0.353916 5.639449
14839 -14.032544 13.727054
30649 -8.481181 2.012035
22592 1.433806 2.548027
44591 1.311577 2.278708
69520 1.388224 2.479020
101636 1.400723 2.402407
7014 1.189709 2.052373
10949 1.201763 2.136526
38356 -2.383211 5.573823
49243 0.739762 6.599592
79977 -3.812354 -20.042337
27581 -3.831039 -20.063587
43290 -3.805225 -20.014811
54066 -3.813190 -19.996632
92244 -4.771387 4.676832
39477 -15.906468 -17.353716
48994 -15.877312 -17.326900
61361 -14.624331 -16.442900
63976 -14.571290 -16.520546
65608 -14.582655 -16.397104
69149 -15.825610 -17.192305
82014 -15.877875 -17.331461
94424 -15.899778 -17.347836
95753 -15.890744 -17.340385
104276 -15.897654 -17.357716
105233 -15.889979 -17.328957
6358 9.172085 -6.606874
97403 9.195855 -6.595718
7837 -0.491154 9.752994
9369 0.062564 11.529509
32554 0.182133 12.023438
51784 -0.002221 11.253324
59261 -14.800872 -13.772865
75575 -0.187243 9.895474
77614 -0.216096 10.270167
95685 -0.101821 9.491902
77841 -20.800447 14.484402
10883 -12.457094 -10.813613
